233,278.469,0.370459
234,277.338,0.373652
235,276.203,0.376194
236,275.098,0.377922
237,273.991,0.379014
238,272.903,0.379986
239,271.827,0.381363
240,270.72,0.38311
241,269.629,0.384786
242,268.536,0.386897
243,267.482,0.38902
244,266.369,0.390729
245,265.309,0.39201
246,264.251,0.392733
247,263.178,0.393262
248,262.141,0.392995
249,261.075,0.39335
250,260.033,0.394018
251,258.976,0.395149
252,257.915,0.395903
253,256.828,0.396303
254,255.792,0.396706
255,254.743,0.396967
256,253.68,0.395857
257,252.636,0.39535
258,251.604,0.395244
259,250.56,0.393751
260,249.549,0.392248
261,248.511,0.390725
262,247.477,0.388423
263,246.46,0.386014
264,245.46,0.383167
265,244.436,0.380196
266,243.422,0.377366
267,242.434,0.37516
268,241.417,0.372574
269,240.439,0.370284
270,239.438,0.367349
271,238.461,0.364845
272,237.464,0.361856
273,236.548,0.359903
274,235.795,0.357142
275,235.457,0.354898
276,234.348,0.35184
277,233.544,0.350248
278,232.578,0.348686
279,231.606,0.347589
280,230.552,0.346628
281,229.645,0.347191
282,228.676,0.346928
283,227.716,0.345919
284,226.766,0.344331
285,225.764,0.342793
286,224.788,0.340361
287,223.817,0.33759
288,223.254,0.335563
289,223.748,0.338364
290,222.76,0.33571
291,221.805,0.332959
292,220.857,0.329347
293,219.861,0.325098
294,218.963,0.32069
295,218.081,0.316845
296,217.149,0.313003
297,216.214,0.31076
298,215.278,0.308009
299,214.32,0.304304
300,213.402,0.300424
301,212.488,0.296175
302,211.573,0.290969
303,210.648,0.285108
304,209.753,0.280095
305,208.851,0.275509
306,207.989,0.271116
307,207.1,0.266628
308,206.226,0.261563
309,205.346,0.255929
310,204.487,0.24991
311,203.617,0.24312
312,202.783,0.236481
313,201.938,0.230995
314,201.092,0.225714
315,200.272,0.220961
316,199.456,0.217028
317,198.684,0.213648
318,197.906,0.210772
319,197.116,0.207482
320,196.342,0.204073
321,195.57,0.200327
322,194.816,0.197067
323,194.053,0.19386
324,193.313,0.190268
325,192.578,0.186273
326,191.83,0.183039
327,191.118,0.180309
328,190.418,0.177672
329,189.714,0.175049
330,189.018,0.172138
