-0.0546128	12.7287	7807.8	0.242	0.24926	896.514	45.4626	62.0064	0.0103755
-0.0545964	12.7879	7807.8	0.242	0.25051	896.543	45.4338	61.988	0.0104723
-0.05458	12.8633	7807.8	0.242	0.251929	896.572	45.4787	61.8632	0.0105961
-0.0545634	12.947	7807.8	0.242	0.252586	896.602	45.5876	61.6841	0.0107344
-0.0545468	13.0366	7807.8	0.242	0.252788	896.632	45.691	61.5104	0.0108835
-0.05453	13.1233	7807.8	0.242	0.252157	896.662	45.7747	61.3511	0.0110289
-0.0545131	13.2046	7807.8	0.242	0.251569	896.692	45.8882	61.158	0.0111659
-0.0544961	13.2787	7807.8	0.242	0.250961	896.722	46.0159	60.9571	0.0112915
-0.054479	13.3473	7807.8	0.242	0.250454	896.753	46.1344	60.7768	0.0114085
-0.0544619	13.4126	7807.8	0.242	0.249637	896.783	46.2426	60.5986	0.0115203
-0.0544446	13.4664	7807.8	0.242	0.248397	896.814	46.3742	60.3914	0.0116131
-0.0544273	13.5096	7807.8	0.242	0.247598	896.845	46.5387	60.1792	0.0116876
-0.05441	13.5492	7807.8	0.242	0.246774	896.876	46.6847	59.9633	0.0117563
-0.0543926	13.58	7807.8	0.242	0.245773	896.907	46.7758	59.8002	0.0118097
-0.0543752	13.6006	7807.8	0.242	0.24457	896.939	46.8071	59.701	0.0118456
-0.0543577	13.6132	7807.8	0.242	0.24392	896.97	46.7753	59.6671	0.0118676
-0.0543403	13.6244	7807.8	0.242	0.244197	897.001	46.6847	59.7182	0.0118871
-0.0543228	13.6372	7807.8	0.242	0.244675	897.033	46.6052	59.7257	0.0119095
-0.0543054	13.6542	7807.8	0.242	0.244873	897.064	46.533	59.731	0.0119392
-0.0542878	13.6722	7807.8	0.242	0.244732	897.095	46.4687	59.7146	0.0119706
-0.0542703	13.6863	7807.8	0.242	0.244568	897.127	46.3861	59.7213	0.0119954
-0.0542528	13.7023	7807.8	0.242	0.244518	897.158	46.2903	59.7332	0.0120234
-0.0542352	13.7172	7807.8	0.242	0.24435	897.19	46.1902	59.767	0.0120496
-0.0542176	13.7251	7807.8	0.242	0.2441	897.221	46.0917	59.8013	0.0120635
-0.0542	13.7379	7807.8	0.242	0.244155	897.253	46.0152	59.8104	0.0120859
-0.0541824	13.7472	7807.8	0.242	0.243499	897.284	45.9291	59.8309	0.0121023
-0.0541648	13.7508	7807.8	0.242	0.242819	897.316	45.8745	59.8269	0.0121087
-0.0541472	13.7457	7807.8	0.242	0.241668	897.348	45.8339	59.8037	0.0120997
-0.0541296	13.7283	7807.8	0.242	0.240392	897.379	45.7921	59.7772	0.0120691
-0.054112	13.7049	7807.8	0.242	0.23996	897.411	45.7332	59.7672	0.0120279
-0.0540945	13.6794	7807.8	0.242	0.239993	897.442	45.6595	59.7755	0.0119833
-0.054077	13.6535	7807.8	0.242	0.240389	897.474	45.5688	59.7929	0.0119379
-0.0540595	13.6344	7807.8	0.242	0.240875	897.505	45.4593	59.8371	0.0119046
-0.0540421	13.6194	7807.8	0.242	0.24109	897.536	45.3629	59.865	0.0118784
-0.0540247	13.6012	7807.8	0.242	0.240596	897.568	45.267	59.9004	0.0118467
-0.0540073	13.5752	7807.8	0.242	0.240099	897.599	45.1832	59.916	0.0118015
-0.0539899	13.5482	7807.8	0.242	0.239226	897.63	45.0924	59.9436	0.0117546
-0.0539726	13.5098	7807.8	0.242	0.237642	897.661	45.0415	59.9181	0.011688
-0.0539553	13.4557	7807.8	0.242	0.23619	897.692	45.0025	59.8901	0.0115946
-0.0539382	13.3873	7807.8	0.242	0.234504	897.723	44.9847	59.836	0.0114769
-0.0539211	13.3068	7807.8	0.242	0.234049	897.754	44.9578	59.8019	0.0113394
-0.0539041	13.2295	7807.8	0.242	0.234657	897.785	44.8744	59.8211	0.0112081
-0.0538872	13.1591	7807.8	0.242	0.235114	897.815	44.7045	59.9283	0.011089
-0.0538704	13.0863	7807.8	0.242	0.234563	897.845	44.6077	59.9502	0.0109666
-0.0538538	13.0122	7807.8	0.242	0.234467	897.875	44.5717	59.9165	0.0108428
-0.0538372	12.9348	7807.8	0.242	0.234552	897.905	44.5196	59.9458	0.0107143
-0.0538207	12.8673	7807.8	0.242	0.236044	897.935	44.4788	59.9447	0.0106028
-0.0538042	12.8109	7807.8	0.242	0.237286	897.964	44.5139	59.8335	0.0105099
-0.0537879	12.7567	7807.8	0.242	0.236798	897.994	44.5192	59.7902	0.0104212
-0.0537716	12.6972	7807.8	0.242	0.23728	898.023	44.6068	59.6468	0.0103242
-0.0537554	12.6538	7807.8	0.242	0.238533	898.052	44.7978	59.3769	0.0102538
-0.0537392	12.6182	7807.8	0.242	0.238971	898.081	44.9641	59.1418	0.0101962
-0.0537231	12.5841	7807.8	0.242	0.239055	898.11	45.065	58.9717	0.010141
-0.053707	12.5324	7807.8	0.242	0.238882	898.139	45.075	58.9534	0.010058
-0.053691	12.4899	7807.8	0.242	0.239034	898.168	45.1172	58.8113	0.00998987
-0.053675	12.4572	7807.8	0.242	0.239271	898.197	45.1435	58.7329	0.00993768
-0.0536591	12.423	7807.8	0.242	0.239962	898.226	45.2311	58.5652	0.00988314
